"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","06.09.2021 22:00 - 06.09.2021 23:00 (CET/CEST)","406","n/e","n/e","n/e","2680","0","n/e","n/e","n/e","n/e","362","2","737","95","n/e","n/e","32","n/e","0","n/e","0","1391"
"Portugal (PT)","06.09.2021 23:00 - 07.09.2021 00:00 (CET/CEST)","407","n/e","n/e","n/e","2483","0","n/e","n/e","n/e","n/e","12","195","291","7","n/e","n/e","30","n/e","0","n/e","0","1476"
"Portugal (PT)","07.09.2021 00:00 - 07.09.2021 01:00 (CET/CEST)","405","n/e","n/e","n/e","2504","0","n/e","n/e","n/e","n/e","10","110","517","1","n/e","n/e","29","n/e","0","n/e","2","1408"
"Portugal (PT)","07.09.2021 01:00 - 07.09.2021 02:00 (CET/CEST)","409","n/e","n/e","n/e","2148","0","n/e","n/e","n/e","n/e","0","30","312","1","n/e","n/e","30","n/e","0","n/e","7","1449"
"Portugal (PT)","07.09.2021 02:00 - 07.09.2021 03:00 (CET/CEST)","407","n/e","n/e","n/e","1934","0","n/e","n/e","n/e","n/e","0","215","28","0","n/e","n/e","30","n/e","0","n/e","21","1702"
"Portugal (PT)","07.09.2021 03:00 - 07.09.2021 04:00 (CET/CEST)","409","n/e","n/e","n/e","1931","0","n/e","n/e","n/e","n/e","0","961","16","0","n/e","n/e","31","n/e","0","n/e","19","1863"
"Portugal (PT)","07.09.2021 04:00 - 07.09.2021 05:00 (CET/CEST)","413","n/e","n/e","n/e","1932","38","n/e","n/e","n/e","n/e","0","720","15","1","n/e","n/e","30","n/e","0","n/e","25","1819"
"Portugal (PT)","07.09.2021 05:00 - 07.09.2021 06:00 (CET/CEST)","411","n/e","n/e","n/e","2028","117","n/e","n/e","n/e","n/e","0","430","14","1","n/e","n/e","31","n/e","0","n/e","23","1788"
"Portugal (PT)","07.09.2021 06:00 - 07.09.2021 07:00 (CET/CEST)","409","n/e","n/e","n/e","2167","182","n/e","n/e","n/e","n/e","0","9","41","35","n/e","n/e","31","n/e","0","n/e","19","1796"
"Portugal (PT)","07.09.2021 07:00 - 07.09.2021 08:00 (CET/CEST)","411","n/e","n/e","n/e","2240","222","n/e","n/e","n/e","n/e","15","3","586","46","n/e","n/e","30","n/e","0","n/e","21","1927"
"Portugal (PT)","07.09.2021 08:00 - 07.09.2021 09:00 (CET/CEST)","410","n/e","n/e","n/e","2454","223","n/e","n/e","n/e","n/e","273","2","806","89","n/e","n/e","30","n/e","14","n/e","22","1945"
"Portugal (PT)","07.09.2021 09:00 - 07.09.2021 10:00 (CET/CEST)","409","n/e","n/e","n/e","2442","223","n/e","n/e","n/e","n/e","121","3","865","36","n/e","n/e","30","n/e","127","n/e","23","1900"
"Portugal (PT)","07.09.2021 10:00 - 07.09.2021 11:00 (CET/CEST)","407","n/e","n/e","n/e","2452","223","n/e","n/e","n/e","n/e","212","3","926","46","n/e","n/e","31","n/e","321","n/e","19","1731"
"Portugal (PT)","07.09.2021 11:00 - 07.09.2021 12:00 (CET/CEST)","401","n/e","n/e","n/e","2294","166","n/e","n/e","n/e","n/e","14","3","461","10","n/e","n/e","31","n/e","441","n/e","25","1789"
"Portugal (PT)","07.09.2021 12:00 - 07.09.2021 13:00 (CET/CEST)","402","n/e","n/e","n/e","2177","161","n/e","n/e","n/e","n/e","78","3","522","1","n/e","n/e","31","n/e","551","n/e","25","1710"
"Portugal (PT)","07.09.2021 13:00 - 07.09.2021 14:00 (CET/CEST)","399","n/e","n/e","n/e","1978","140","n/e","n/e","n/e","n/e","0","8","386","1","n/e","n/e","30","n/e","581","n/e","24","1645"
"Portugal (PT)","07.09.2021 14:00 - 07.09.2021 15:00 (CET/CEST)","399","n/e","n/e","n/e","1932","140","n/e","n/e","n/e","n/e","0","349","150","0","n/e","n/e","28","n/e","660","n/e","22","1742"
"Portugal (PT)","07.09.2021 15:00 - 07.09.2021 16:00 (CET/CEST)","400","n/e","n/e","n/e","2073","140","n/e","n/e","n/e","n/e","0","350","106","0","n/e","n/e","26","n/e","678","n/e","20","1658"
"Portugal (PT)","07.09.2021 16:00 - 07.09.2021 17:00 (CET/CEST)","399","n/e","n/e","n/e","2296","162","n/e","n/e","n/e","n/e","0","403","21","0","n/e","n/e","26","n/e","672","n/e","23","1733"
"Portugal (PT)","07.09.2021 17:00 - 07.09.2021 18:00 (CET/CEST)","400","n/e","n/e","n/e","2259","182","n/e","n/e","n/e","n/e","6","68","153","0","n/e","n/e","26","n/e","587","n/e","21","1748"
"Portugal (PT)","07.09.2021 18:00 - 07.09.2021 19:00 (CET/CEST)","401","n/e","n/e","n/e","2324","183","n/e","n/e","n/e","n/e","423","1","103","51","n/e","n/e","26","n/e","446","n/e","19","1773"
"Portugal (PT)","07.09.2021 19:00 - 07.09.2021 20:00 (CET/CEST)","409","n/e","n/e","n/e","2402","221","n/e","n/e","n/e","n/e","462","1","228","149","n/e","n/e","30","n/e","228","n/e","21","1660"
"Portugal (PT)","07.09.2021 20:00 - 07.09.2021 21:00 (CET/CEST)","415","n/e","n/e","n/e","2346","221","n/e","n/e","n/e","n/e","818","1","565","271","n/e","n/e","30","n/e","29","n/e","17","1455"
"Portugal (PT)","07.09.2021 21:00 - 07.09.2021 22:00 (CET/CEST)","421","n/e","n/e","n/e","2330","221","n/e","n/e","n/e","n/e","872","1","851","398","n/e","n/e","31","n/e","0","n/e","14","1222"
"Portugal (PT)","07.09.2021 22:00 - 07.09.2021 23:00 (CET/CEST)","419","n/e","n/e","n/e","2332","221","n/e","n/e","n/e","n/e","449","2","841","270","n/e","n/e","30","n/e","0","n/e","14","1114"
"Portugal (PT)","07.09.2021 23:00 - 08.09.2021 00:00 (CET/CEST)","416","n/e","n/e","n/e","2222","221","n/e","n/e","n/e","n/e","114","3","469","46","n/e","n/e","30","n/e","0","n/e","19","1126"
"Portugal (PT)","08.09.2021 00:00 - 08.09.2021 01:00 (CET/CEST)","408","n/e","n/e","n/e","2337","221","n/e","n/e","n/e","n/e","11","3","377","1","n/e","n/e","30","n/e","0","n/e","15","1071"
"Portugal (PT)","08.09.2021 01:00 - 08.09.2021 02:00 (CET/CEST)","415","n/e","n/e","n/e","2237","221","n/e","n/e","n/e","n/e","0","3","228","1","n/e","n/e","31","n/e","0","n/e","14","1121"
"Portugal (PT)","08.09.2021 02:00 - 08.09.2021 03:00 (CET/CEST)","411","n/e","n/e","n/e","2123","220","n/e","n/e","n/e","n/e","0","144","54","1","n/e","n/e","32","n/e","0","n/e","16","1198"
"Portugal (PT)","08.09.2021 03:00 - 08.09.2021 04:00 (CET/CEST)","404","n/e","n/e","n/e","2130","182","n/e","n/e","n/e","n/e","0","9","54","1","n/e","n/e","31","n/e","0","n/e","17","1127"
"Portugal (PT)","08.09.2021 04:00 - 08.09.2021 05:00 (CET/CEST)","409","n/e","n/e","n/e","2100","181","n/e","n/e","n/e","n/e","0","3","50","1","n/e","n/e","31","n/e","0","n/e","14","1142"
"Portugal (PT)","08.09.2021 05:00 - 08.09.2021 06:00 (CET/CEST)","413","n/e","n/e","n/e","2194","218","n/e","n/e","n/e","n/e","0","3","53","1","n/e","n/e","31","n/e","0","n/e","16","996"
"Portugal (PT)","08.09.2021 06:00 - 08.09.2021 07:00 (CET/CEST)","411","n/e","n/e","n/e","2242","222","n/e","n/e","n/e","n/e","30","3","220","36","n/e","n/e","31","n/e","0","n/e","16","965"
"Portugal (PT)","08.09.2021 07:00 - 08.09.2021 08:00 (CET/CEST)","406","n/e","n/e","n/e","2241","222","n/e","n/e","n/e","n/e","423","2","537","55","n/e","n/e","29","n/e","0","n/e","15","992"
"Portugal (PT)","08.09.2021 08:00 - 08.09.2021 09:00 (CET/CEST)","409","n/e","n/e","n/e","2340","222","n/e","n/e","n/e","n/e","654","1","574","151","n/e","n/e","30","n/e","18","n/e","13","951"
"Portugal (PT)","08.09.2021 09:00 - 08.09.2021 10:00 (CET/CEST)","408","n/e","n/e","n/e","2369","221","n/e","n/e","n/e","n/e","622","1","670","196","n/e","n/e","31","n/e","164","n/e","3","979"
"Portugal (PT)","08.09.2021 10:00 - 08.09.2021 11:00 (CET/CEST)","414","n/e","n/e","n/e","2338","221","n/e","n/e","n/e","n/e","58","3","666","36","n/e","n/e","31","n/e","325","n/e","10","1010"
"Portugal (PT)","08.09.2021 11:00 - 08.09.2021 12:00 (CET/CEST)","414","n/e","n/e","n/e","2341","221","n/e","n/e","n/e","n/e","78","3","561","55","n/e","n/e","31","n/e","508","n/e","8","1093"
"Portugal (PT)","08.09.2021 12:00 - 08.09.2021 13:00 (CET/CEST)","422","n/e","n/e","n/e","2368","221","n/e","n/e","n/e","n/e","190","2","440","115","n/e","n/e","31","n/e","531","n/e","3","1041"
"Portugal (PT)","08.09.2021 13:00 - 08.09.2021 14:00 (CET/CEST)","413","n/e","n/e","n/e","2349","182","n/e","n/e","n/e","n/e","199","2","388","40","n/e","n/e","31","n/e","602","n/e","1","1018"
"Portugal (PT)","08.09.2021 14:00 - 08.09.2021 15:00 (CET/CEST)","411","n/e","n/e","n/e","2339","181","n/e","n/e","n/e","n/e","0","3","277","11","n/e","n/e","31","n/e","598","n/e","2","1184"
"Portugal (PT)","08.09.2021 15:00 - 08.09.2021 16:00 (CET/CEST)","412","n/e","n/e","n/e","2316","143","n/e","n/e","n/e","n/e","0","3","212","9","n/e","n/e","32","n/e","488","n/e","3","1298"
"Portugal (PT)","08.09.2021 16:00 - 08.09.2021 17:00 (CET/CEST)","419","n/e","n/e","n/e","2336","179","n/e","n/e","n/e","n/e","168","3","334","1","n/e","n/e","32","n/e","466","n/e","4","1257"
"Portugal (PT)","08.09.2021 17:00 - 08.09.2021 18:00 (CET/CEST)","423","n/e","n/e","n/e","2334","182","n/e","n/e","n/e","n/e","12","3","481","36","n/e","n/e","32","n/e","415","n/e","3","1294"
"Portugal (PT)","08.09.2021 18:00 - 08.09.2021 19:00 (CET/CEST)","424","n/e","n/e","n/e","2366","183","n/e","n/e","n/e","n/e","122","3","792","147","n/e","n/e","31","n/e","316","n/e","2","1282"
"Portugal (PT)","08.09.2021 19:00 - 08.09.2021 20:00 (CET/CEST)","408","n/e","n/e","n/e","2418","222","n/e","n/e","n/e","n/e","601","1","685","694","n/e","n/e","31","n/e","150","n/e","3","1220"
"Portugal (PT)","08.09.2021 20:00 - 08.09.2021 21:00 (CET/CEST)","415","n/e","n/e","n/e","2373","222","n/e","n/e","n/e","n/e","748","1","1019","436","n/e","n/e","31","n/e","21","n/e","1","1154"
"Portugal (PT)","08.09.2021 21:00 - 08.09.2021 22:00 (CET/CEST)","423","n/e","n/e","n/e","2386","221","n/e","n/e","n/e","n/e","839","1","1200","403","n/e","n/e","31","n/e","0","n/e","1","1038"
"Portugal (PT)","08.09.2021 22:00 - 08.09.2021 23:00 (CET/CEST)","420","n/e","n/e","n/e","2486","221","n/e","n/e","n/e","n/e","397","2","1158","155","n/e","n/e","31","n/e","0","n/e","0","879"
"Portugal (PT)","08.09.2021 23:00 - 09.09.2021 00:00 (CET/CEST)","423","n/e","n/e","n/e","2481","221","n/e","n/e","n/e","n/e","199","3","841","77","n/e","n/e","31","n/e","0","n/e","0","836"
"Portugal (PT)","09.09.2021 00:00 - 09.09.2021 01:00 (CET/CEST)","418","n/e","n/e","n/e","2481","221","n/e","n/e","n/e","n/e","90","3","423","292","n/e","n/e","31","n/e","0","n/e","0","730"
"Portugal (PT)","09.09.2021 01:00 - 09.09.2021 02:00 (CET/CEST)","426","n/e","n/e","n/e","2269","220","n/e","n/e","n/e","n/e","84","3","213","91","n/e","n/e","28","n/e","0","n/e","0","600"
"Portugal (PT)","09.09.2021 02:00 - 09.09.2021 03:00 (CET/CEST)","423","n/e","n/e","n/e","2251","183","n/e","n/e","n/e","n/e","50","3","197","1","n/e","n/e","28","n/e","0","n/e","0","513"
"Portugal (PT)","09.09.2021 03:00 - 09.09.2021 04:00 (CET/CEST)","415","n/e","n/e","n/e","2168","182","n/e","n/e","n/e","n/e","51","3","196","1","n/e","n/e","28","n/e","0","n/e","1","498"
"Portugal (PT)","09.09.2021 04:00 - 09.09.2021 05:00 (CET/CEST)","423","n/e","n/e","n/e","2305","181","n/e","n/e","n/e","n/e","59","3","177","1","n/e","n/e","27","n/e","0","n/e","4","566"
"Portugal (PT)","09.09.2021 05:00 - 09.09.2021 06:00 (CET/CEST)","422","n/e","n/e","n/e","2472","182","n/e","n/e","n/e","n/e","0","3","163","1","n/e","n/e","28","n/e","0","n/e","2","620"
"Portugal (PT)","09.09.2021 06:00 - 09.09.2021 07:00 (CET/CEST)","422","n/e","n/e","n/e","2590","221","n/e","n/e","n/e","n/e","6","3","271","35","n/e","n/e","27","n/e","0","n/e","1","684"
"Portugal (PT)","09.09.2021 07:00 - 09.09.2021 08:00 (CET/CEST)","423","n/e","n/e","n/e","2847","222","n/e","n/e","n/e","n/e","353","2","594","320","n/e","n/e","27","n/e","0","n/e","0","743"
"Portugal (PT)","09.09.2021 08:00 - 09.09.2021 09:00 (CET/CEST)","424","n/e","n/e","n/e","3099","221","n/e","n/e","n/e","n/e","535","1","611","345","n/e","n/e","26","n/e","14","n/e","0","656"
"Portugal (PT)","09.09.2021 09:00 - 09.09.2021 10:00 (CET/CEST)","423","n/e","n/e","n/e","3122","221","n/e","n/e","n/e","n/e","426","2","576","37","n/e","n/e","28","n/e","125","n/e","0","502"
"Portugal (PT)","09.09.2021 10:00 - 09.09.2021 11:00 (CET/CEST)","417","n/e","n/e","n/e","3037","221","n/e","n/e","n/e","n/e","5","3","550","1","n/e","n/e","28","n/e","312","n/e","0","520"
"Portugal (PT)","09.09.2021 11:00 - 09.09.2021 12:00 (CET/CEST)","414","n/e","n/e","n/e","3027","220","n/e","n/e","n/e","n/e","0","3","350","2","n/e","n/e","28","n/e","429","n/e","0","456"
"Portugal (PT)","09.09.2021 12:00 - 09.09.2021 13:00 (CET/CEST)","395","n/e","n/e","n/e","3041","219","n/e","n/e","n/e","n/e","0","3","385","191","n/e","n/e","27","n/e","500","n/e","0","553"
"Portugal (PT)","09.09.2021 13:00 - 09.09.2021 14:00 (CET/CEST)","408","n/e","n/e","n/e","2988","184","n/e","n/e","n/e","n/e","0","3","346","70","n/e","n/e","27","n/e","549","n/e","0","704"
"Portugal (PT)","09.09.2021 14:00 - 09.09.2021 15:00 (CET/CEST)","396","n/e","n/e","n/e","3014","183","n/e","n/e","n/e","n/e","0","3","95","1","n/e","n/e","27","n/e","577","n/e","0","925"
"Portugal (PT)","09.09.2021 15:00 - 09.09.2021 16:00 (CET/CEST)","408","n/e","n/e","n/e","2860","182","n/e","n/e","n/e","n/e","0","3","140","1","n/e","n/e","27","n/e","604","n/e","0","1187"
"Portugal (PT)","09.09.2021 16:00 - 09.09.2021 17:00 (CET/CEST)","418","n/e","n/e","n/e","2793","181","n/e","n/e","n/e","n/e","0","40","138","1","n/e","n/e","28","n/e","620","n/e","1","1592"
"Portugal (PT)","09.09.2021 17:00 - 09.09.2021 18:00 (CET/CEST)","413","n/e","n/e","n/e","3020","181","n/e","n/e","n/e","n/e","148","3","208","1","n/e","n/e","28","n/e","510","n/e","3","1813"
"Portugal (PT)","09.09.2021 18:00 - 09.09.2021 19:00 (CET/CEST)","410","n/e","n/e","n/e","3185","182","n/e","n/e","n/e","n/e","280","2","508","16","n/e","n/e","27","n/e","376","n/e","3","1906"
"Portugal (PT)","09.09.2021 19:00 - 09.09.2021 20:00 (CET/CEST)","416","n/e","n/e","n/e","3202","221","n/e","n/e","n/e","n/e","731","1","868","233","n/e","n/e","28","n/e","186","n/e","3","1892"
"Portugal (PT)","09.09.2021 20:00 - 09.09.2021 21:00 (CET/CEST)","417","n/e","n/e","n/e","3152","221","n/e","n/e","n/e","n/e","727","1","940","421","n/e","n/e","28","n/e","24","n/e","4","2036"
"Portugal (PT)","09.09.2021 21:00 - 09.09.2021 22:00 (CET/CEST)","413","n/e","n/e","n/e","3214","221","n/e","n/e","n/e","n/e","833","1","1062","423","n/e","n/e","27","n/e","0","n/e","2","1865"
"Portugal (PT)","09.09.2021 22:00 - 09.09.2021 23:00 (CET/CEST)","419","n/e","n/e","n/e","3169","221","n/e","n/e","n/e","n/e","215","6","878","54","n/e","n/e","27","n/e","0","n/e","0","1581"
"Portugal (PT)","09.09.2021 23:00 - 10.09.2021 00:00 (CET/CEST)","421","n/e","n/e","n/e","2779","221","n/e","n/e","n/e","n/e","1","7","229","36","n/e","n/e","27","n/e","0","n/e","1","1427"
"Portugal (PT)","10.09.2021 00:00 - 10.09.2021 01:00 (CET/CEST)","423","n/e","n/e","n/e","3245","221","n/e","n/e","n/e","n/e","0","7","450","35","n/e","n/e","27","n/e","0","n/e","0","1107"
"Portugal (PT)","10.09.2021 01:00 - 10.09.2021 02:00 (CET/CEST)","424","n/e","n/e","n/e","3106","221","n/e","n/e","n/e","n/e","281","6","330","1","n/e","n/e","28","n/e","0","n/e","0","865"
"Portugal (PT)","10.09.2021 02:00 - 10.09.2021 03:00 (CET/CEST)","420","n/e","n/e","n/e","3065","220","n/e","n/e","n/e","n/e","2","7","187","1","n/e","n/e","28","n/e","0","n/e","0","653"
"Portugal (PT)","10.09.2021 03:00 - 10.09.2021 04:00 (CET/CEST)","425","n/e","n/e","n/e","2983","181","n/e","n/e","n/e","n/e","0","7","95","1","n/e","n/e","27","n/e","0","n/e","0","518"
"Portugal (PT)","10.09.2021 04:00 - 10.09.2021 05:00 (CET/CEST)","424","n/e","n/e","n/e","2791","181","n/e","n/e","n/e","n/e","0","7","66","1","n/e","n/e","27","n/e","0","n/e","0","415"
"Portugal (PT)","10.09.2021 05:00 - 10.09.2021 06:00 (CET/CEST)","425","n/e","n/e","n/e","2868","220","n/e","n/e","n/e","n/e","0","7","68","1","n/e","n/e","27","n/e","0","n/e","0","377"
"Portugal (PT)","10.09.2021 06:00 - 10.09.2021 07:00 (CET/CEST)","426","n/e","n/e","n/e","3052","222","n/e","n/e","n/e","n/e","0","7","291","42","n/e","n/e","28","n/e","0","n/e","0","348"
"Portugal (PT)","10.09.2021 07:00 - 10.09.2021 08:00 (CET/CEST)","434","n/e","n/e","n/e","3042","261","n/e","n/e","n/e","n/e","330","4","657","371","n/e","n/e","28","n/e","0","n/e","0","298"
"Portugal (PT)","10.09.2021 08:00 - 10.09.2021 09:00 (CET/CEST)","428","n/e","n/e","n/e","3127","261","n/e","n/e","n/e","n/e","770","1","798","571","n/e","n/e","28","n/e","15","n/e","0","239"
"Portugal (PT)","10.09.2021 09:00 - 10.09.2021 10:00 (CET/CEST)","420","n/e","n/e","n/e","3122","225","n/e","n/e","n/e","n/e","681","1","693","460","n/e","n/e","24","n/e","126","n/e","0","132"
"Portugal (PT)","10.09.2021 10:00 - 10.09.2021 11:00 (CET/CEST)","414","n/e","n/e","n/e","3028","220","n/e","n/e","n/e","n/e","134","3","671","330","n/e","n/e","23","n/e","295","n/e","0","66"
"Portugal (PT)","10.09.2021 11:00 - 10.09.2021 12:00 (CET/CEST)","411","n/e","n/e","n/e","2870","220","n/e","n/e","n/e","n/e","0","3","646","1","n/e","n/e","22","n/e","497","n/e","0","59"
"Portugal (PT)","10.09.2021 12:00 - 10.09.2021 13:00 (CET/CEST)","410","n/e","n/e","n/e","3064","220","n/e","n/e","n/e","n/e","0","3","473","1","n/e","n/e","23","n/e","652","n/e","0","85"
"Portugal (PT)","10.09.2021 13:00 - 10.09.2021 14:00 (CET/CEST)","407","n/e","n/e","n/e","3015","221","n/e","n/e","n/e","n/e","0","3","389","1","n/e","n/e","23","n/e","739","n/e","0","145"
"Portugal (PT)","10.09.2021 14:00 - 10.09.2021 15:00 (CET/CEST)","420","n/e","n/e","n/e","2960","220","n/e","n/e","n/e","n/e","0","3","281","0","n/e","n/e","27","n/e","717","n/e","0","217"
"Portugal (PT)","10.09.2021 15:00 - 10.09.2021 16:00 (CET/CEST)","425","n/e","n/e","n/e","2783","182","n/e","n/e","n/e","n/e","0","3","255","1","n/e","n/e","27","n/e","702","n/e","0","309"
"Portugal (PT)","10.09.2021 16:00 - 10.09.2021 17:00 (CET/CEST)","414","n/e","n/e","n/e","2748","183","n/e","n/e","n/e","n/e","0","3","183","1","n/e","n/e","27","n/e","664","n/e","0","383"
"Portugal (PT)","10.09.2021 17:00 - 10.09.2021 18:00 (CET/CEST)","414","n/e","n/e","n/e","2929","222","n/e","n/e","n/e","n/e","0","3","104","1","n/e","n/e","27","n/e","586","n/e","0","515"
"Portugal (PT)","10.09.2021 18:00 - 10.09.2021 19:00 (CET/CEST)","416","n/e","n/e","n/e","3019","222","n/e","n/e","n/e","n/e","16","3","129","4","n/e","n/e","28","n/e","459","n/e","0","578"
"Portugal (PT)","10.09.2021 19:00 - 10.09.2021 20:00 (CET/CEST)","408","n/e","n/e","n/e","3121","223","n/e","n/e","n/e","n/e","303","2","708","105","n/e","n/e","29","n/e","201","n/e","0","534"
"Portugal (PT)","10.09.2021 20:00 - 10.09.2021 21:00 (CET/CEST)","416","n/e","n/e","n/e","3114","261","n/e","n/e","n/e","n/e","808","1","1063","526","n/e","n/e","28","n/e","22","n/e","0","494"
"Portugal (PT)","10.09.2021 21:00 - 10.09.2021 22:00 (CET/CEST)","428","n/e","n/e","n/e","3083","262","n/e","n/e","n/e","n/e","1064","1","1022","506","n/e","n/e","28","n/e","0","n/e","0","552"
"Portugal (PT)","10.09.2021 22:00 - 10.09.2021 23:00 (CET/CEST)","428","n/e","n/e","n/e","3069","259","n/e","n/e","n/e","n/e","604","2","749","189","n/e","n/e","28","n/e","0","n/e","0","516"
"Portugal (PT)","10.09.2021 23:00 - 11.09.2021 00:00 (CET/CEST)","431","n/e","n/e","n/e","3067","221","n/e","n/e","n/e","n/e","7","3","552","85","n/e","n/e","28","n/e","0","n/e","0","490"
"Portugal (PT)","11.09.2021 00:00 - 11.09.2021 01:00 (CET/CEST)","431","n/e","n/e","n/e","3021","105","n/e","n/e","n/e","n/e","0","3","497","1","n/e","n/e","28","n/e","0","n/e","0","423"
"Portugal (PT)","11.09.2021 01:00 - 11.09.2021 02:00 (CET/CEST)","431","n/e","n/e","n/e","2918","0","n/e","n/e","n/e","n/e","0","3","466","1","n/e","n/e","29","n/e","0","n/e","0","346"
"Portugal (PT)","11.09.2021 02:00 - 11.09.2021 03:00 (CET/CEST)","435","n/e","n/e","n/e","2965","0","n/e","n/e","n/e","n/e","0","3","106","1","n/e","n/e","29","n/e","0","n/e","1","261"
"Portugal (PT)","11.09.2021 03:00 - 11.09.2021 04:00 (CET/CEST)","423","n/e","n/e","n/e","2948","0","n/e","n/e","n/e","n/e","0","3","12","1","n/e","n/e","29","n/e","0","n/e","1","179"
"Portugal (PT)","11.09.2021 04:00 - 11.09.2021 05:00 (CET/CEST)","430","n/e","n/e","n/e","2984","0","n/e","n/e","n/e","n/e","0","3","149","0","n/e","n/e","29","n/e","0","n/e","1","153"
"Portugal (PT)","11.09.2021 05:00 - 11.09.2021 06:00 (CET/CEST)","428","n/e","n/e","n/e","2981","0","n/e","n/e","n/e","n/e","0","3","92","1","n/e","n/e","29","n/e","0","n/e","2","107"
"Portugal (PT)","11.09.2021 06:00 - 11.09.2021 07:00 (CET/CEST)","422","n/e","n/e","n/e","3031","0","n/e","n/e","n/e","n/e","0","3","217","1","n/e","n/e","29","n/e","0","n/e","3","74"
"Portugal (PT)","11.09.2021 07:00 - 11.09.2021 08:00 (CET/CEST)","426","n/e","n/e","n/e","3010","0","n/e","n/e","n/e","n/e","0","3","198","47","n/e","n/e","28","n/e","0","n/e","3","51"
"Portugal (PT)","11.09.2021 08:00 - 11.09.2021 09:00 (CET/CEST)","424","n/e","n/e","n/e","2944","0","n/e","n/e","n/e","n/e","0","3","356","71","n/e","n/e","27","n/e","19","n/e","2","41"
"Portugal (PT)","11.09.2021 09:00 - 11.09.2021 10:00 (CET/CEST)","421","n/e","n/e","n/e","2727","0","n/e","n/e","n/e","n/e","0","3","502","36","n/e","n/e","29","n/e","113","n/e","1","49"
"Portugal (PT)","11.09.2021 10:00 - 11.09.2021 11:00 (CET/CEST)","425","n/e","n/e","n/e","2708","0","n/e","n/e","n/e","n/e","0","3","558","1","n/e","n/e","29","n/e","268","n/e","0","47"
"Portugal (PT)","11.09.2021 11:00 - 11.09.2021 12:00 (CET/CEST)","424","n/e","n/e","n/e","2366","0","n/e","n/e","n/e","n/e","0","58","409","0","n/e","n/e","28","n/e","506","n/e","0","47"
"Portugal (PT)","11.09.2021 12:00 - 11.09.2021 13:00 (CET/CEST)","418","n/e","n/e","n/e","2320","0","n/e","n/e","n/e","n/e","0","44","408","0","n/e","n/e","29","n/e","683","n/e","0","41"
"Portugal (PT)","11.09.2021 13:00 - 11.09.2021 14:00 (CET/CEST)","426","n/e","n/e","n/e","2404","0","n/e","n/e","n/e","n/e","0","3","257","0","n/e","n/e","29","n/e","755","n/e","0","43"
"Portugal (PT)","11.09.2021 14:00 - 11.09.2021 15:00 (CET/CEST)","424","n/e","n/e","n/e","2375","0","n/e","n/e","n/e","n/e","0","4","21","0","n/e","n/e","29","n/e","794","n/e","0","47"
"Portugal (PT)","11.09.2021 15:00 - 11.09.2021 16:00 (CET/CEST)","420","n/e","n/e","n/e","2172","0","n/e","n/e","n/e","n/e","0","114","18","0","n/e","n/e","28","n/e","742","n/e","0","68"
"Portugal (PT)","11.09.2021 16:00 - 11.09.2021 17:00 (CET/CEST)","425","n/e","n/e","n/e","2101","0","n/e","n/e","n/e","n/e","0","42","13","0","n/e","n/e","28","n/e","685","n/e","1","68"
"Portugal (PT)","11.09.2021 17:00 - 11.09.2021 18:00 (CET/CEST)","424","n/e","n/e","n/e","2317","0","n/e","n/e","n/e","n/e","0","3","54","0","n/e","n/e","29","n/e","588","n/e","2","72"
"Portugal (PT)","11.09.2021 18:00 - 11.09.2021 19:00 (CET/CEST)","413","n/e","n/e","n/e","2397","0","n/e","n/e","n/e","n/e","5","3","263","1","n/e","n/e","29","n/e","446","n/e","0","81"
"Portugal (PT)","11.09.2021 19:00 - 11.09.2021 20:00 (CET/CEST)","419","n/e","n/e","n/e","2687","0","n/e","n/e","n/e","n/e","223","2","427","63","n/e","n/e","28","n/e","202","n/e","0","102"
"Portugal (PT)","11.09.2021 20:00 - 11.09.2021 21:00 (CET/CEST)","427","n/e","n/e","n/e","2609","0","n/e","n/e","n/e","n/e","832","1","1262","491","n/e","n/e","29","n/e","20","n/e","0","117"
"Portugal (PT)","11.09.2021 21:00 - 11.09.2021 22:00 (CET/CEST)","425","n/e","n/e","n/e","2617","0","n/e","n/e","n/e","n/e","1112","1","1295","553","n/e","n/e","29","n/e","0","n/e","0","149"
"Portugal (PT)","11.09.2021 22:00 - 11.09.2021 23:00 (CET/CEST)","421","n/e","n/e","n/e","2623","0","n/e","n/e","n/e","n/e","738","2","1207","444","n/e","n/e","27","n/e","0","n/e","0","195"
