"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Spain (ES)","13.07.2021 12:00 - 13.07.2021 13:00 (CET/CEST)","401","n/e","0","0","6596","518","193","0","0","0","","335","838","1941","0","7022","58","105","10572","328","0","6546"
"Spain (ES)","13.07.2021 13:00 - 13.07.2021 14:00 (CET/CEST)","407","n/e","0","0","6736","507","192","0","0","0","","334","848","2040","0","7014","59","106","10907","329","0","6539"
"Spain (ES)","13.07.2021 14:00 - 13.07.2021 15:00 (CET/CEST)","409","n/e","0","0","6576","512","191","0","0","0","","254","815","1909","0","7009","61","105","11010","334","0","6763"
"Spain (ES)","13.07.2021 15:00 - 13.07.2021 16:00 (CET/CEST)","410","n/e","0","0","6486","516","195","0","0","0","","160","765","1759","0","7008","62","101","10976","331","0","6920"
"Spain (ES)","13.07.2021 16:00 - 13.07.2021 17:00 (CET/CEST)","413","n/e","0","0","6480","477","198","0","0","0","","419","756","1865","0","7009","61","104","10598","332","0","6820"
"Spain (ES)","13.07.2021 17:00 - 13.07.2021 18:00 (CET/CEST)","409","n/e","0","0","6244","479","197","0","0","0","","123","744","1671","0","7012","61","104","9804","332","0","7107"
"Spain (ES)","13.07.2021 18:00 - 13.07.2021 19:00 (CET/CEST)","414","n/e","0","0","6029","461","198","0","0","0","","751","800","2239","0","7009","61","103","8739","332","0","7366"
"Spain (ES)","13.07.2021 19:00 - 13.07.2021 20:00 (CET/CEST)","411","n/e","0","0","6359","425","199","0","0","0","","670","807","2628","0","7009","61","105","6895","333","0","7400"
"Spain (ES)","13.07.2021 20:00 - 13.07.2021 21:00 (CET/CEST)","413","n/e","0","0","6097","382","197","0","0","0","","878","865","2846","0","7011","61","104","3747","336","0","7250"
"Spain (ES)","13.07.2021 21:00 - 13.07.2021 22:00 (CET/CEST)","418","n/e","0","0","6556","369","196","0","0","0","","155","879","4363","0","7014","62","100","1385","324","0","6612"
"Spain (ES)","13.07.2021 22:00 - 13.07.2021 23:00 (CET/CEST)","423","n/e","0","0","6480","363","198","0","0","0","","3","869","4693","0","7017","62","101","903","311","0","6615"
"Spain (ES)","13.07.2021 23:00 - 14.07.2021 00:00 (CET/CEST)","415","n/e","0","0","6248","345","199","0","0","0","","38","858","3932","0","7019","61","96","866","309","0","6623"
"Spain (ES)","14.07.2021 00:00 - 14.07.2021 01:00 (CET/CEST)","425","n/e","0","0","5876","320","190","0","0","0","","195","774","2789","0","7021","61","90","863","317","0","6696"
"Spain (ES)","14.07.2021 01:00 - 14.07.2021 02:00 (CET/CEST)","430","n/e","0","0","5545","323","190","0","0","0","","265","743","2377","0","7023","61","91","875","320","0","6776"
"Spain (ES)","14.07.2021 02:00 - 14.07.2021 03:00 (CET/CEST)","426","n/e","0","0","5337","350","167","0","0","0","","588","699","2257","0","7024","61","91","840","314","0","6833"
"Spain (ES)","14.07.2021 03:00 - 14.07.2021 04:00 (CET/CEST)","430","n/e","0","0","4936","367","166","0","0","0","","589","688","1832","0","7029","61","90","790","317","0","7041"
"Spain (ES)","14.07.2021 04:00 - 14.07.2021 05:00 (CET/CEST)","431","n/e","0","0","5044","391","166","0","0","0","","728","675","1582","0","7030","61","90","788","323","0","6953"
"Spain (ES)","14.07.2021 05:00 - 14.07.2021 06:00 (CET/CEST)","431","n/e","0","0","5150","378","165","0","0","0","","741","671","1654","0","7031","61","89","776","327","0","6883"
"Spain (ES)","14.07.2021 06:00 - 14.07.2021 07:00 (CET/CEST)","429","n/e","0","0","5864","226","166","0","0","0","","615","730","2489","0","7032","60","91","674","328","0","6948"
"Spain (ES)","14.07.2021 07:00 - 14.07.2021 08:00 (CET/CEST)","434","n/e","0","0","6444","184","168","0","0","0","","393","842","2923","0","7032","61","88","888","329","0","6777"
"Spain (ES)","14.07.2021 08:00 - 14.07.2021 09:00 (CET/CEST)","435","n/e","0","0","5699","198","171","0","0","0","","146","803","3250","0","7033","61","95","3119","331","0","6544"
"Spain (ES)","14.07.2021 09:00 - 14.07.2021 10:00 (CET/CEST)","436","n/e","0","0","5189","202","173","0","0","0","","163","820","2210","0","7030","61","95","6602","333","0","6960"
"Spain (ES)","14.07.2021 10:00 - 14.07.2021 11:00 (CET/CEST)","418","n/e","0","0","4845","215","175","0","0","0","","457","825","1514","0","7027","61","93","8922","334","0","7099"
"Spain (ES)","14.07.2021 11:00 - 14.07.2021 12:00 (CET/CEST)","401","n/e","0","0","5155","213","176","0","0","0","","877","855","1794","0","7014","60","93","9917","332","0","6910"
"Spain (ES)","14.07.2021 12:00 - 14.07.2021 13:00 (CET/CEST)","408","n/e","0","0","5363","215","174","0","0","0","","308","856","2071","0","7013","61","90","10546","329","0","6564"
"Spain (ES)","14.07.2021 13:00 - 14.07.2021 14:00 (CET/CEST)","425","n/e","0","0","5389","217","175","0","0","0","","38","815","1860","0","7009","59","96","10820","330","0","6294"
"Spain (ES)","14.07.2021 14:00 - 14.07.2021 15:00 (CET/CEST)","435","n/e","0","0","4996","217","178","0","0","0","","129","797","2054","0","7005","60","96","10822","330","0","6319"
"Spain (ES)","14.07.2021 15:00 - 14.07.2021 16:00 (CET/CEST)","429","n/e","0","0","4778","217","176","0","0","0","","291","756","1951","0","7009","60","95","10568","329","0","6685"
"Spain (ES)","14.07.2021 16:00 - 14.07.2021 17:00 (CET/CEST)","430","n/e","0","0","4804","218","181","0","0","0","","320","740","1934","0","7011","59","96","10119","328","0","7280"
"Spain (ES)","14.07.2021 17:00 - 14.07.2021 18:00 (CET/CEST)","424","n/e","0","0","5061","222","179","0","0","0","","251","730","2082","0","7007","58","100","9061","329","0","7910"
"Spain (ES)","14.07.2021 18:00 - 14.07.2021 19:00 (CET/CEST)","408","n/e","0","0","5512","222","170","0","0","0","","614","715","1750","0","7005","59","100","7521","327","0","8628"
"Spain (ES)","14.07.2021 19:00 - 14.07.2021 20:00 (CET/CEST)","390","n/e","0","0","5601","222","172","0","0","0","","974","740","2449","0","7004","59","99","5662","323","0","9217"
"Spain (ES)","14.07.2021 20:00 - 14.07.2021 21:00 (CET/CEST)","379","n/e","0","0","5872","222","180","0","0","0","","1315","797","3029","0","7002","61","98","2917","330","0","9798"
"Spain (ES)","14.07.2021 21:00 - 14.07.2021 22:00 (CET/CEST)","373","n/e","0","0","6489","222","180","0","0","0","","447","832","3403","0","7005","61","99","1133","328","0","9845"
"Spain (ES)","14.07.2021 22:00 - 14.07.2021 23:00 (CET/CEST)","341","n/e","0","0","6513","222","186","0","0","0","","531","826","3135","0","7007","62","101","848","327","0","10000"
"Spain (ES)","14.07.2021 23:00 - 15.07.2021 00:00 (CET/CEST)","329","n/e","0","0","5755","222","187","0","0","0","","536","789","2679","0","7007","62","102","842","325","0","10352"
"Spain (ES)","15.07.2021 00:00 - 15.07.2021 01:00 (CET/CEST)","336","n/e","0","0","5056","210","178","0","0","0","","452","739","1986","0","7007","61","94","833","324","0","10122"
"Spain (ES)","15.07.2021 01:00 - 15.07.2021 02:00 (CET/CEST)","365","n/e","0","0","4691","233","175","0","0","0","","1086","732","1437","0","7011","61","96","841","322","0","9745"
"Spain (ES)","15.07.2021 02:00 - 15.07.2021 03:00 (CET/CEST)","369","n/e","0","0","4612","372","173","0","0","0","","1366","723","1124","0","7012","62","95","842","321","0","9320"
"Spain (ES)","15.07.2021 03:00 - 15.07.2021 04:00 (CET/CEST)","366","n/e","0","0","4368","452","164","0","0","0","","1782","722","1378","0","7013","61","95","838","322","0","9115"
"Spain (ES)","15.07.2021 04:00 - 15.07.2021 05:00 (CET/CEST)","370","n/e","0","0","4237","456","166","0","0","0","","1839","718","1126","0","7012","60","93","806","323","0","9683"
"Spain (ES)","15.07.2021 05:00 - 15.07.2021 06:00 (CET/CEST)","374","n/e","0","0","4214","392","172","0","0","0","","1851","714","1110","0","7011","61","95","737","325","0","9959"
"Spain (ES)","15.07.2021 06:00 - 15.07.2021 07:00 (CET/CEST)","368","n/e","0","0","4491","279","172","0","0","0","","1447","714","1614","0","7011","61","94","443","324","0","9680"
"Spain (ES)","15.07.2021 07:00 - 15.07.2021 08:00 (CET/CEST)","370","n/e","0","0","5061","316","174","0","0","0","","194","716","1797","0","7013","62","95","719","323","0","9069"
"Spain (ES)","15.07.2021 08:00 - 15.07.2021 09:00 (CET/CEST)","375","n/e","0","0","5138","375","191","0","0","0","","1","755","2436","0","7013","62","96","2712","326","0","8457"
"Spain (ES)","15.07.2021 09:00 - 15.07.2021 10:00 (CET/CEST)","366","n/e","0","0","4842","429","195","0","0","0","","0","752","2571","0","7010","62","89","5851","331","0","7753"
"Spain (ES)","15.07.2021 10:00 - 15.07.2021 11:00 (CET/CEST)","370","n/e","0","0","4776","480","193","0","0","0","","0","760","2840","0","7007","62","94","8387","329","0","6599"
"Spain (ES)","15.07.2021 11:00 - 15.07.2021 12:00 (CET/CEST)","365","n/e","0","0","5508","513","186","0","0","0","","0","794","2695","0","7002","59","95","9746","328","0","5813"
"Spain (ES)","15.07.2021 12:00 - 15.07.2021 13:00 (CET/CEST)","364","n/e","0","0","5837","518","189","0","0","0","","0","786","3024","0","7001","60","100","10400","330","0","5077"
"Spain (ES)","15.07.2021 13:00 - 15.07.2021 14:00 (CET/CEST)","358","n/e","0","0","5614","486","194","0","0","0","","0","764","3272","0","6998","61","102","10662","330","0","4613"
"Spain (ES)","15.07.2021 14:00 - 15.07.2021 15:00 (CET/CEST)","355","n/e","0","0","5524","417","198","0","0","0","","24","756","1902","0","6994","60","106","10811","328","0","4533"
"Spain (ES)","15.07.2021 15:00 - 15.07.2021 16:00 (CET/CEST)","345","n/e","0","0","5364","462","196","0","0","0","","116","773","1855","0","6983","60","108","10766","321","0","4800"
"Spain (ES)","15.07.2021 16:00 - 15.07.2021 17:00 (CET/CEST)","342","n/e","0","0","5313","421","196","0","0","0","","104","777","2360","0","6969","60","108","10474","327","0","5205"
"Spain (ES)","15.07.2021 17:00 - 15.07.2021 18:00 (CET/CEST)","336","n/e","0","0","5353","400","195","0","0","0","","31","767","2075","0","6962","56","109","9855","326","0","5912"
"Spain (ES)","15.07.2021 18:00 - 15.07.2021 19:00 (CET/CEST)","335","n/e","0","0","5267","414","195","0","0","0","","0","742","2477","0","6958","56","110","8753","329","0","6848"
"Spain (ES)","15.07.2021 19:00 - 15.07.2021 20:00 (CET/CEST)","343","n/e","0","0","4628","414","190","0","0","0","","0","762","3076","0","6954","59","110","6699","324","0","8020"
"Spain (ES)","15.07.2021 20:00 - 15.07.2021 21:00 (CET/CEST)","347","n/e","0","0","4679","414","190","0","0","0","","0","785","4200","0","6953","60","111","3542","326","0","8703"
"Spain (ES)","15.07.2021 21:00 - 15.07.2021 22:00 (CET/CEST)","350","n/e","0","0","5218","414","193","0","0","0","","0","808","4735","0","6956","60","111","1283","326","0","9249"
"Spain (ES)","15.07.2021 22:00 - 15.07.2021 23:00 (CET/CEST)","352","n/e","0","0","5560","414","202","0","0","0","","0","800","4380","0","6959","59","109","879","330","0","9974"
"Spain (ES)","15.07.2021 23:00 - 16.07.2021 00:00 (CET/CEST)","342","n/e","0","0","4890","382","205","0","0","0","","0","769","3756","0","6961","61","109","847","326","0","10232"
"Spain (ES)","16.07.2021 00:00 - 16.07.2021 01:00 (CET/CEST)","343","n/e","0","0","4969","331","179","0","0","0","","42","754","2222","0","6962","61","101","850","329","0","10417"
"Spain (ES)","16.07.2021 01:00 - 16.07.2021 02:00 (CET/CEST)","345","n/e","0","0","5079","311","165","0","0","0","","152","703","1781","0","6965","62","102","849","325","0","10061"
"Spain (ES)","16.07.2021 02:00 - 16.07.2021 03:00 (CET/CEST)","350","n/e","0","0","4557","311","164","0","0","0","","333","684","1660","0","6970","61","100","843","326","0","9682"
"Spain (ES)","16.07.2021 03:00 - 16.07.2021 04:00 (CET/CEST)","348","n/e","0","0","4410","308","165","0","0","0","","400","675","1180","0","6973","61","98","846","326","0","9308"
"Spain (ES)","16.07.2021 04:00 - 16.07.2021 05:00 (CET/CEST)","345","n/e","0","0","4576","310","165","0","0","0","","556","685","1280","0","6975","61","99","846","330","0","8687"
"Spain (ES)","16.07.2021 05:00 - 16.07.2021 06:00 (CET/CEST)","348","n/e","0","0","4915","310","166","0","0","0","","390","673","1469","0","6977","62","100","816","333","0","7976"
"Spain (ES)","16.07.2021 06:00 - 16.07.2021 07:00 (CET/CEST)","350","n/e","0","0","5585","366","162","0","0","0","","94","729","2301","0","6975","62","101","551","329","0","7393"
"Spain (ES)","16.07.2021 07:00 - 16.07.2021 08:00 (CET/CEST)","363","n/e","0","0","5776","420","188","0","0","0","","0","806","3697","0","6976","62","104","785","326","0","6904"
"Spain (ES)","16.07.2021 08:00 - 16.07.2021 09:00 (CET/CEST)","369","n/e","0","0","6232","423","195","0","0","0","","0","887","3801","0","6976","61","110","3109","325","0","6079"
"Spain (ES)","16.07.2021 09:00 - 16.07.2021 10:00 (CET/CEST)","367","n/e","0","0","5958","463","205","0","0","0","","0","850","2881","0","6978","60","110","6802","324","0","5475"
"Spain (ES)","16.07.2021 10:00 - 16.07.2021 11:00 (CET/CEST)","369","n/e","0","0","5632","455","205","0","0","0","","0","915","2604","0","6976","61","111","9262","311","0","4796"
"Spain (ES)","16.07.2021 11:00 - 16.07.2021 12:00 (CET/CEST)","369","n/e","0","0","6232","502","203","0","0","0","","0","902","2618","0","6970","61","114","10226","310","0","4437"
"Spain (ES)","16.07.2021 12:00 - 16.07.2021 13:00 (CET/CEST)","371","n/e","0","0","6039","478","202","0","0","0","","0","833","2583","0","6963","66","114","10751","321","0","4335"
"Spain (ES)","16.07.2021 13:00 - 16.07.2021 14:00 (CET/CEST)","366","n/e","0","0","5753","468","201","0","0","0","","0","842","2371","0","6958","58","114","10892","316","0","4550"
"Spain (ES)","16.07.2021 14:00 - 16.07.2021 15:00 (CET/CEST)","365","n/e","0","0","5782","509","202","0","0","0","","0","835","2037","0","6956","59","115","10937","312","0","4762"
"Spain (ES)","16.07.2021 15:00 - 16.07.2021 16:00 (CET/CEST)","356","n/e","0","0","5775","496","182","0","0","0","","122","798","2312","0","6952","58","115","10812","297","0","4900"
"Spain (ES)","16.07.2021 16:00 - 16.07.2021 17:00 (CET/CEST)","354","n/e","0","0","5768","438","180","0","0","0","","149","801","2245","0","6954","59","113","10483","291","0","5191"
"Spain (ES)","16.07.2021 17:00 - 16.07.2021 18:00 (CET/CEST)","349","n/e","0","0","6003","419","181","0","0","0","","99","809","2230","0","6951","58","109","9774","288","0","5905"
"Spain (ES)","16.07.2021 18:00 - 16.07.2021 19:00 (CET/CEST)","351","n/e","0","0","6307","408","197","0","0","0","","0","729","2037","0","6949","57","111","8658","296","0","6621"
"Spain (ES)","16.07.2021 19:00 - 16.07.2021 20:00 (CET/CEST)","350","n/e","0","0","5889","390","198","0","0","0","","100","772","2785","0","6953","58","114","6685","295","0","7152"
"Spain (ES)","16.07.2021 20:00 - 16.07.2021 21:00 (CET/CEST)","355","n/e","0","0","6108","362","201","0","0","0","","285","831","3588","0","6959","60","114","3399","299","0","7779"
"Spain (ES)","16.07.2021 21:00 - 16.07.2021 22:00 (CET/CEST)","355","n/e","0","0","6755","345","201","0","0","0","","100","849","3404","0","6971","60","115","1212","297","0","8124"
"Spain (ES)","16.07.2021 22:00 - 16.07.2021 23:00 (CET/CEST)","354","n/e","0","0","6907","342","202","0","0","0","","0","837","3226","0","6973","60","115","852","297","0","8610"
"Spain (ES)","16.07.2021 23:00 - 17.07.2021 00:00 (CET/CEST)","353","n/e","0","0","6760","342","184","0","0","0","","135","820","3034","0","6976","61","116","828","296","0","8452"
"Spain (ES)","17.07.2021 00:00 - 17.07.2021 01:00 (CET/CEST)","355","n/e","0","0","6321","330","174","0","0","0","","11","749","2192","0","6978","61","106","750","298","0","8367"
"Spain (ES)","17.07.2021 01:00 - 17.07.2021 02:00 (CET/CEST)","359","n/e","0","0","5731","303","173","0","0","0","","114","728","2230","0","6980","60","103","757","306","0","7951"
"Spain (ES)","17.07.2021 02:00 - 17.07.2021 03:00 (CET/CEST)","360","n/e","0","0","5303","304","174","0","0","0","","274","701","1729","0","6985","59","105","761","321","0","7654"
"Spain (ES)","17.07.2021 03:00 - 17.07.2021 04:00 (CET/CEST)","358","n/e","0","0","5119","304","175","0","0","0","","455","721","1412","0","6987","60","107","756","324","0","7090"
"Spain (ES)","17.07.2021 04:00 - 17.07.2021 05:00 (CET/CEST)","367","n/e","0","0","5195","304","174","0","0","0","","455","717","1505","0","6990","60","107","750","330","0","6386"
"Spain (ES)","17.07.2021 05:00 - 17.07.2021 06:00 (CET/CEST)","369","n/e","0","0","5364","304","168","0","0","0","","378","714","1830","0","6992","59","106","664","329","0","5487"
"Spain (ES)","17.07.2021 06:00 - 17.07.2021 07:00 (CET/CEST)","380","n/e","0","0","5865","304","167","0","0","0","","153","702","2269","0","6992","58","105","484","325","0","4535"
"Spain (ES)","17.07.2021 07:00 - 17.07.2021 08:00 (CET/CEST)","391","n/e","0","0","6182","304","168","0","0","0","","153","744","2417","0","6994","59","103","747","319","0","4031"
"Spain (ES)","17.07.2021 08:00 - 17.07.2021 09:00 (CET/CEST)","403","n/e","0","0","5928","304","166","0","0","0","","91","781","2328","0","6996","60","104","2837","323","0","3346"
"Spain (ES)","17.07.2021 09:00 - 17.07.2021 10:00 (CET/CEST)","407","n/e","0","0","5602","304","162","0","0","0","","16","807","2267","0","6994","58","105","6160","329","0","2575"
"Spain (ES)","17.07.2021 10:00 - 17.07.2021 11:00 (CET/CEST)","415","n/e","0","0","5320","304","161","0","0","0","","0","814","2033","0","6990","58","109","8786","325","0","2016"
"Spain (ES)","17.07.2021 11:00 - 17.07.2021 12:00 (CET/CEST)","412","n/e","0","0","5319","304","161","0","0","0","","0","795","2162","0","6986","59","108","10019","325","0","1550"
"Spain (ES)","17.07.2021 12:00 - 17.07.2021 13:00 (CET/CEST)","413","n/e","0","0","5510","351","161","0","0","0","","0","777","2186","0","6980","57","110","10622","323","0","1413"
"Spain (ES)","17.07.2021 13:00 - 17.07.2021 14:00 (CET/CEST)","417","n/e","0","0","5368","362","158","0","0","0","","0","820","2378","0","6975","57","107","10891","324","0","1494"
"Spain (ES)","17.07.2021 14:00 - 17.07.2021 15:00 (CET/CEST)","395","n/e","0","0","5352","405","157","0","0","0","","0","797","2158","0","6970","58","103","10898","323","0","1750"
"Spain (ES)","17.07.2021 15:00 - 17.07.2021 16:00 (CET/CEST)","372","n/e","0","0","5151","369","156","0","0","0","","24","739","1946","0","6964","59","104","10734","322","0","2158"
"Spain (ES)","17.07.2021 16:00 - 17.07.2021 17:00 (CET/CEST)","373","n/e","0","0","5298","314","148","0","0","0","","147","732","1552","0","6961","56","106","10384","321","0","2512"
"Spain (ES)","17.07.2021 17:00 - 17.07.2021 18:00 (CET/CEST)","376","n/e","0","0","5328","310","154","0","0","0","","317","700","1477","0","6959","58","107","9634","321","0","3117"
"Spain (ES)","17.07.2021 18:00 - 17.07.2021 19:00 (CET/CEST)","382","n/e","0","0","5549","310","157","0","0","0","","153","690","1732","0","6960","57","104","8556","320","0","4028"
"Spain (ES)","17.07.2021 19:00 - 17.07.2021 20:00 (CET/CEST)","375","n/e","0","0","5559","307","158","0","0","0","","153","687","2219","0","6959","57","103","6613","320","0","4764"
"Spain (ES)","17.07.2021 20:00 - 17.07.2021 21:00 (CET/CEST)","381","n/e","0","0","6157","306","158","0","0","0","","12","758","3283","0","6962","57","105","3432","322","0","5424"
"Spain (ES)","17.07.2021 21:00 - 17.07.2021 22:00 (CET/CEST)","384","n/e","0","0","6647","332","158","0","0","0","","0","768","3252","0","6968","58","106","1244","326","0","6299"
"Spain (ES)","17.07.2021 22:00 - 17.07.2021 23:00 (CET/CEST)","385","n/e","0","0","5942","305","157","0","0","0","","0","751","2644","0","6974","58","104","787","328","0","7401"
"Spain (ES)","17.07.2021 23:00 - 18.07.2021 00:00 (CET/CEST)","384","n/e","0","0","5722","300","159","0","0","0","","215","726","2271","0","6979","58","104","703","327","0","8105"
"Spain (ES)","18.07.2021 00:00 - 18.07.2021 01:00 (CET/CEST)","380","n/e","0","0","5757","300","159","0","0","0","","395","667","2066","0","6982","60","104","663","331","0","8186"
"Spain (ES)","18.07.2021 01:00 - 18.07.2021 02:00 (CET/CEST)","382","n/e","0","0","5565","300","151","0","0","0","","394","654","1900","0","6983","60","102","625","331","0","7708"
"Spain (ES)","18.07.2021 02:00 - 18.07.2021 03:00 (CET/CEST)","384","n/e","0","0","5089","300","152","0","0","0","","568","652","1501","0","6984","60","100","577","332","0","7258"
"Spain (ES)","18.07.2021 03:00 - 18.07.2021 04:00 (CET/CEST)","382","n/e","0","0","5529","300","152","0","0","0","","726","646","1447","0","6984","60","97","565","337","0","6604"
"Spain (ES)","18.07.2021 04:00 - 18.07.2021 05:00 (CET/CEST)","385","n/e","0","0","5603","300","152","0","0","0","","725","645","1351","0","6986","61","95","526","338","0","6268"
"Spain (ES)","18.07.2021 05:00 - 18.07.2021 06:00 (CET/CEST)","393","n/e","0","0","5455","300","151","0","0","0","","638","645","1271","0","6989","61","96","444","339","0","6083"
"Spain (ES)","18.07.2021 06:00 - 18.07.2021 07:00 (CET/CEST)","389","n/e","0","0","5649","300","150","0","0","0","","510","650","1382","0","6993","61","95","318","338","0","5652"
"Spain (ES)","18.07.2021 07:00 - 18.07.2021 08:00 (CET/CEST)","385","n/e","0","0","5427","300","143","0","0","0","","390","660","1386","0","6987","61","96","569","334","0","5313"
"Spain (ES)","18.07.2021 08:00 - 18.07.2021 09:00 (CET/CEST)","387","n/e","0","0","5455","300","136","0","0","0","","1252","657","1291","0","6981","61","98","2738","333","0","5069"
"Spain (ES)","18.07.2021 09:00 - 18.07.2021 10:00 (CET/CEST)","377","n/e","0","0","4024","301","137","0","0","0","","1098","696","1223","0","6980","59","97","6206","334","0","4982"
"Spain (ES)","18.07.2021 10:00 - 18.07.2021 11:00 (CET/CEST)","381","n/e","0","0","3852","306","136","0","0","0","","1509","717","1411","0","6978","60","100","8902","336","0","4746"
"Spain (ES)","18.07.2021 11:00 - 18.07.2021 12:00 (CET/CEST)","386","n/e","0","0","3661","308","135","0","0","0","","1617","720","1435","0","6974","60","100","10043","330","0","4873"
"Spain (ES)","18.07.2021 12:00 - 18.07.2021 13:00 (CET/CEST)","387","n/e","0","0","3680","336","134","0","0","0","","1768","707","1526","0","6967","60","96","10634","329","0","5208"
"Spain (ES)","18.07.2021 13:00 - 18.07.2021 14:00 (CET/CEST)","391","n/e","0","0","3657","331","135","0","0","0","","1792","699","1691","0","6961","60","98","10888","329","0","5452"
"Spain (ES)","18.07.2021 14:00 - 18.07.2021 15:00 (CET/CEST)","394","n/e","0","0","3559","313","135","0","0","0","","1809","689","1455","0","6957","59","97","10891","327","0","5933"
"Spain (ES)","18.07.2021 15:00 - 18.07.2021 16:00 (CET/CEST)","391","n/e","0","0","3519","309","132","0","0","0","","2426","659","1004","0","6954","56","96","10493","309","0","6437"
"Spain (ES)","18.07.2021 16:00 - 18.07.2021 17:00 (CET/CEST)","395","n/e","0","0","3181","320","124","0","0","0","","2622","639","814","0","6952","54","95","9976","312","0","7008"
"Spain (ES)","18.07.2021 17:00 - 18.07.2021 18:00 (CET/CEST)","394","n/e","0","0","3307","307","130","0","0","0","","2823","634","1079","0","6949","52","96","9165","312","0","7450"
"Spain (ES)","18.07.2021 18:00 - 18.07.2021 19:00 (CET/CEST)","387","n/e","0","0","3560","322","133","0","0","0","","2350","631","1391","0","6949","53","93","8099","317","0","7970"
"Spain (ES)","18.07.2021 19:00 - 18.07.2021 20:00 (CET/CEST)","353","n/e","0","0","4231","337","137","0","0","0","","506","690","1910","0","6950","52","94","5979","327","0","8419"
"Spain (ES)","18.07.2021 20:00 - 18.07.2021 21:00 (CET/CEST)","361","n/e","0","0","5304","337","153","0","0","0","","98","725","2680","0","6954","51","94","2977","328","0","8398"
"Spain (ES)","18.07.2021 21:00 - 18.07.2021 22:00 (CET/CEST)","386","n/e","0","0","6149","314","157","0","0","0","","0","759","3482","0","6957","53","96","1176","337","0","8202"
"Spain (ES)","18.07.2021 22:00 - 18.07.2021 23:00 (CET/CEST)","407","n/e","0","0","6266","339","157","0","0","0","","0","758","3175","0","6960","52","95","830","334","0","8567"
"Spain (ES)","18.07.2021 23:00 - 19.07.2021 00:00 (CET/CEST)","414","n/e","0","0","6104","320","157","0","0","0","","1","723","2603","0","6965","54","93","757","335","0","8535"
"Spain (ES)","19.07.2021 00:00 - 19.07.2021 01:00 (CET/CEST)","408","n/e","0","0","6093","294","174","0","0","0","","202","725","1316","0","6971","55","97","715","337","0","8228"
"Spain (ES)","19.07.2021 01:00 - 19.07.2021 02:00 (CET/CEST)","409","n/e","0","0","6352","294","177","0","0","0","","484","726","948","0","6975","55","96","713","333","0","7609"
"Spain (ES)","19.07.2021 02:00 - 19.07.2021 03:00 (CET/CEST)","421","n/e","0","0","5734","294","175","0","0","0","","486","658","941","0","6979","55","97","703","326","0","7044"
"Spain (ES)","19.07.2021 03:00 - 19.07.2021 04:00 (CET/CEST)","394","n/e","0","0","5508","294","178","0","0","0","","513","669","839","0","6980","55","99","674","322","0","6394"
"Spain (ES)","19.07.2021 04:00 - 19.07.2021 05:00 (CET/CEST)","394","n/e","0","0","5904","300","180","0","0","0","","690","682","1090","0","6979","56","99","647","330","0","5717"
"Spain (ES)","19.07.2021 05:00 - 19.07.2021 06:00 (CET/CEST)","388","n/e","0","0","6447","364","182","0","0","0","","480","743","1366","0","6985","58","99","448","330","0","4967"
"Spain (ES)","19.07.2021 06:00 - 19.07.2021 07:00 (CET/CEST)","387","n/e","0","0","7802","411","183","0","0","0","","75","726","2335","0","6985","58","99","253","323","0","4185"
"Spain (ES)","19.07.2021 07:00 - 19.07.2021 08:00 (CET/CEST)","380","n/e","0","0","8608","465","193","0","0","0","","0","745","3265","0","6985","60","98","584","318","0","3520"
"Spain (ES)","19.07.2021 08:00 - 19.07.2021 09:00 (CET/CEST)","386","n/e","0","0","8629","518","193","0","0","0","","3","761","3773","0","6988","63","102","2698","320","0","2708"
"Spain (ES)","19.07.2021 09:00 - 19.07.2021 10:00 (CET/CEST)","363","n/e","0","0","8263","520","194","0","0","0","","4","817","3502","0","6985","62","102","6020","319","0","2293"
"Spain (ES)","19.07.2021 10:00 - 19.07.2021 11:00 (CET/CEST)","356","n/e","0","0","7787","519","191","0","0","0","","101","850","3074","0","6982","63","102","8583","317","0","1805"
"Spain (ES)","19.07.2021 11:00 - 19.07.2021 12:00 (CET/CEST)","350","n/e","0","0","7925","520","184","0","0","0","","89","855","2684","0","6976","68","105","9927","316","0","1337"
"Spain (ES)","19.07.2021 12:00 - 19.07.2021 13:00 (CET/CEST)","353","n/e","0","0","8075","520","185","0","0","0","","0","832","2598","0","6974","56","108","10589","315","0","1203"
